time,o,h,l,c,volume,complete
2020-08-11 11:08:00,1.17864,1.17868,1.1786,1.17864,39,True
2020-08-11 11:08:30,1.17864,1.17868,1.1786,1.17866,17,True
2020-08-11 11:09:00,1.17866,1.17879,1.17864,1.17872,54,True
2020-08-11 11:09:30,1.17874,1.1788,1.17862,1.17862,35,True
2020-08-11 11:10:00,1.17863,1.17874,1.17861,1.17874,29,True
2020-08-11 11:10:30,1.17876,1.17877,1.17861,1.17868,55,True
2020-08-11 11:11:00,1.1787,1.1787,1.17862,1.17862,30,True
2020-08-11 11:11:30,1.17864,1.1787,1.17858,1.1787,29,True
2020-08-11 11:12:00,1.17868,1.17868,1.17862,1.17864,26,True
2020-08-11 11:12:30,1.17866,1.17885,1.17856,1.17885,67,True
2020-08-11 11:13:00,1.17886,1.179,1.17884,1.17897,64,True
2020-08-11 11:13:30,1.17898,1.17904,1.17886,1.17897,69,True
2020-08-11 11:14:00,1.17896,1.17898,1.17881,1.17886,58,True
2020-08-11 11:14:30,1.17884,1.17889,1.17881,1.17888,54,True
2020-08-11 11:15:00,1.17886,1.17886,1.17856,1.17866,75,True
2020-08-11 11:15:30,1.17868,1.17884,1.17868,1.17884,49,True
2020-08-11 11:16:00,1.17885,1.17912,1.17885,1.17912,80,True
2020-08-11 11:16:30,1.17911,1.17911,1.179,1.17901,56,True
2020-08-11 11:17:00,1.17902,1.17906,1.17892,1.17895,52,True
2020-08-11 11:17:30,1.17896,1.17905,1.17891,1.17905,33,True
2020-08-11 11:18:00,1.17904,1.17912,1.17894,1.17906,43,True
2020-08-11 11:18:30,1.17908,1.1792,1.17906,1.17912,61,True
2020-08-11 11:19:00,1.17912,1.1792,1.17903,1.17903,56,True
2020-08-11 11:19:30,1.17904,1.17915,1.17902,1.17903,31,True
2020-08-11 11:20:00,1.17904,1.17927,1.17903,1.17914,63,True
2020-08-11 11:20:30,1.17916,1.17925,1.17912,1.17916,33,True
2020-08-11 11:21:00,1.17917,1.17921,1.17911,1.17915,61,True
2020-08-11 11:21:30,1.17916,1.17918,1.17912,1.17912,28,True
2020-08-11 11:22:00,1.17913,1.1793,1.17912,1.17922,65,True
2020-08-11 11:22:30,1.17924,1.17924,1.17915,1.17923,34,True
2020-08-11 11:23:00,1.17924,1.17928,1.17922,1.17925,28,True
2020-08-11 11:23:30,1.17924,1.17924,1.1792,1.17922,36,True
2020-08-11 11:24:00,1.1792,1.1792,1.17909,1.17911,46,True
2020-08-11 11:24:30,1.1791,1.1791,1.17899,1.17902,33,True
2020-08-11 11:25:00,1.17903,1.17918,1.17893,1.17914,63,True
2020-08-11 11:25:30,1.17913,1.17917,1.1791,1.1791,21,True
2020-08-11 11:26:00,1.17911,1.17911,1.17893,1.17894,52,True
2020-08-11 11:26:30,1.17895,1.17904,1.17894,1.17898,36,True
2020-08-11 11:27:00,1.17896,1.17909,1.17888,1.17908,70,True
2020-08-11 11:27:30,1.17909,1.17914,1.179,1.17904,46,True
2020-08-11 11:28:00,1.17905,1.17928,1.17904,1.17924,72,True
2020-08-11 11:28:30,1.17926,1.1793,1.17912,1.17916,56,True
2020-08-11 11:29:00,1.17918,1.17926,1.179,1.17904,75,True
2020-08-11 11:29:30,1.17902,1.1792,1.17902,1.17917,47,True
2020-08-11 11:30:00,1.17915,1.17929,1.17915,1.17929,54,True
2020-08-11 11:30:30,1.17928,1.17934,1.17926,1.17934,64,True
2020-08-11 11:31:00,1.17934,1.17938,1.1792,1.17921,135,True
2020-08-11 11:31:30,1.1792,1.17938,1.1792,1.17936,54,True
2020-08-11 11:32:00,1.17934,1.17953,1.17932,1.17942,74,True
2020-08-11 11:32:30,1.1794,1.17942,1.17934,1.17934,32,True
2020-08-11 11:33:00,1.17934,1.1796,1.17934,1.17955,59,True
2020-08-11 11:33:30,1.17956,1.17964,1.17952,1.17958,54,True
2020-08-11 11:34:00,1.17956,1.17956,1.17937,1.17938,39,True
2020-08-11 11:34:30,1.1794,1.17944,1.17934,1.17938,36,True
2020-08-11 11:35:00,1.1794,1.17941,1.1793,1.17934,41,True
2020-08-11 11:35:30,1.17934,1.1794,1.17929,1.17936,45,True
2020-08-11 11:36:00,1.17937,1.17942,1.17932,1.17939,56,True
2020-08-11 11:36:30,1.17937,1.1794,1.17933,1.17933,57,True
2020-08-11 11:37:00,1.17932,1.17948,1.17928,1.17947,56,True
2020-08-11 11:37:30,1.17945,1.17955,1.17944,1.17955,42,True
2020-08-11 11:38:00,1.17956,1.17969,1.17956,1.17968,63,True
2020-08-11 11:38:30,1.17966,1.17968,1.17951,1.17968,47,True
2020-08-11 11:39:00,1.17966,1.17973,1.17954,1.17954,48,True
2020-08-11 11:39:30,1.17956,1.17964,1.17955,1.17962,41,True
2020-08-11 11:40:00,1.1796,1.17962,1.17954,1.17957,47,True
2020-08-11 11:40:30,1.17958,1.17966,1.17953,1.1796,42,True
2020-08-11 11:41:00,1.17961,1.17973,1.1796,1.1797,48,True
2020-08-11 11:41:30,1.17972,1.17988,1.17972,1.17988,77,True
2020-08-11 11:42:00,1.17986,1.18024,1.17986,1.18015,84,True
2020-08-11 11:42:30,1.18017,1.1802,1.17998,1.18015,82,True
2020-08-11 11:43:00,1.18014,1.18014,1.17996,1.17996,62,True
2020-08-11 11:43:30,1.17998,1.18016,1.17994,1.18016,80,True
2020-08-11 11:44:00,1.18014,1.18015,1.18006,1.18013,20,True
2020-08-11 11:44:30,1.18012,1.18016,1.18001,1.18002,39,True
2020-08-11 11:45:00,1.18004,1.18005,1.1799,1.17994,46,True
2020-08-11 11:45:30,1.17996,1.18004,1.17992,1.17992,41,True
2020-08-11 11:46:00,1.17991,1.18008,1.17991,1.17997,47,True
2020-08-11 11:46:30,1.17996,1.17997,1.1798,1.1798,55,True
2020-08-11 11:47:00,1.17978,1.17999,1.17978,1.17992,59,True
2020-08-11 11:47:30,1.17991,1.17992,1.17978,1.17979,39,True
2020-08-11 11:48:00,1.17981,1.18019,1.17976,1.18019,72,True
2020-08-11 11:48:30,1.18018,1.18024,1.18004,1.18008,75,True
2020-08-11 11:49:00,1.18007,1.18018,1.18004,1.18018,55,True
2020-08-11 11:49:30,1.18017,1.1804,1.18016,1.18032,80,True
2020-08-11 11:50:00,1.18034,1.18038,1.18025,1.18028,97,True
2020-08-11 11:50:30,1.18027,1.18039,1.18027,1.18039,39,True
2020-08-11 11:51:00,1.18038,1.18045,1.18032,1.18039,53,True
2020-08-11 11:51:30,1.1804,1.18042,1.18024,1.18036,90,True
2020-08-11 11:52:00,1.18036,1.18038,1.1802,1.1802,62,True
2020-08-11 11:52:30,1.18022,1.18023,1.18,1.18004,89,True
2020-08-11 11:53:00,1.18003,1.18009,1.17984,1.17992,126,True
2020-08-11 11:53:30,1.1799,1.1799,1.17953,1.17954,119,True
2020-08-11 11:54:00,1.17956,1.17977,1.17956,1.1797,98,True
2020-08-11 11:54:30,1.1797,1.1797,1.17938,1.17944,125,True
2020-08-11 11:55:00,1.17944,1.17945,1.1792,1.17928,124,True
2020-08-11 11:55:30,1.17926,1.17936,1.17906,1.17928,135,True
2020-08-11 11:56:00,1.17926,1.17929,1.17906,1.17906,80,True
2020-08-11 11:56:30,1.17906,1.17918,1.17886,1.17886,155,True
2020-08-11 11:57:00,1.17887,1.17906,1.17886,1.17892,144,True
2020-08-11 11:57:30,1.1789,1.1789,1.17856,1.1786,128,True
2020-08-11 11:58:00,1.1786,1.17862,1.17818,1.17822,192,True
2020-08-11 11:58:30,1.17823,1.17845,1.17814,1.17821,168,True
2020-08-11 11:59:00,1.17822,1.17836,1.17796,1.17802,171,True
2020-08-11 11:59:30,1.17801,1.17807,1.17785,1.17804,146,True
2020-08-11 12:00:00,1.17805,1.1782,1.17796,1.17796,114,True
2020-08-11 12:00:30,1.17798,1.17812,1.1779,1.17795,79,True
2020-08-11 12:01:00,1.17793,1.17804,1.17778,1.17779,90,True
2020-08-11 12:01:30,1.17777,1.17821,1.1777,1.1782,133,True
2020-08-11 12:02:00,1.17818,1.17844,1.17816,1.17824,112,True
2020-08-11 12:02:30,1.17826,1.1786,1.17822,1.17846,94,True
2020-08-11 12:03:00,1.17846,1.17852,1.17835,1.17842,75,True
2020-08-11 12:03:30,1.17843,1.17872,1.17843,1.17872,84,True
2020-08-11 12:04:00,1.17874,1.17877,1.17856,1.17868,83,True
2020-08-11 12:04:30,1.17869,1.17887,1.17868,1.17872,67,True
2020-08-11 12:05:00,1.17874,1.17876,1.17847,1.17866,71,True
2020-08-11 12:05:30,1.17867,1.17877,1.17864,1.1787,65,True
2020-08-11 12:06:00,1.17871,1.17874,1.17858,1.17864,64,True
2020-08-11 12:06:30,1.17864,1.17876,1.17864,1.17866,33,True
2020-08-11 12:07:00,1.17864,1.17864,1.17856,1.17858,49,True
2020-08-11 12:07:30,1.17859,1.17862,1.17844,1.1786,71,True
2020-08-11 12:08:00,1.17862,1.17862,1.17842,1.17844,45,True
2020-08-11 12:08:30,1.17842,1.17849,1.17838,1.17838,37,True
2020-08-11 12:09:00,1.17839,1.17858,1.17834,1.17856,56,True
2020-08-11 12:09:30,1.17854,1.17858,1.1785,1.17858,77,True
2020-08-11 12:10:00,1.1786,1.17864,1.17851,1.17862,51,True
2020-08-11 12:10:30,1.17861,1.17862,1.17841,1.17841,34,True
2020-08-11 12:11:00,1.17842,1.17842,1.1782,1.17822,61,True
2020-08-11 12:11:30,1.17821,1.17826,1.17813,1.17814,68,True
2020-08-11 12:12:00,1.17814,1.17828,1.17798,1.178,69,True
2020-08-11 12:12:30,1.17802,1.17804,1.17795,1.17796,77,True
2020-08-11 12:13:00,1.17798,1.17804,1.17792,1.17799,44,True
2020-08-11 12:13:30,1.17801,1.17809,1.17792,1.17809,60,True
2020-08-11 12:14:00,1.17811,1.17829,1.17811,1.1782,63,True
2020-08-11 12:14:30,1.17822,1.17834,1.17822,1.17832,43,True
2020-08-11 12:15:00,1.17834,1.17842,1.17824,1.17826,45,True
2020-08-11 12:15:30,1.17824,1.1784,1.17824,1.17838,48,True
2020-08-11 12:16:00,1.1784,1.17848,1.17838,1.17847,28,True
2020-08-11 12:16:30,1.17848,1.17853,1.1784,1.17844,43,True
2020-08-11 12:17:00,1.17846,1.17868,1.17846,1.17868,62,True
2020-08-11 12:17:30,1.17866,1.17877,1.17862,1.17868,46,True
2020-08-11 12:18:00,1.1787,1.17878,1.17865,1.17869,37,True
2020-08-11 12:18:30,1.17868,1.17878,1.17866,1.17877,42,True
2020-08-11 12:19:00,1.17878,1.1791,1.17878,1.1791,89,True
2020-08-11 12:19:30,1.1791,1.17917,1.17905,1.17915,66,True
2020-08-11 12:20:00,1.17914,1.1794,1.17908,1.17936,93,True
2020-08-11 12:20:30,1.17935,1.17948,1.17932,1.17945,74,True
2020-08-11 12:21:00,1.17944,1.17944,1.1792,1.17928,77,True
2020-08-11 12:21:30,1.1793,1.17948,1.1793,1.17943,63,True
2020-08-11 12:22:00,1.17942,1.17942,1.17914,1.17924,81,True
2020-08-11 12:22:30,1.17926,1.17957,1.17926,1.1794,90,True
2020-08-11 12:23:00,1.17942,1.17952,1.17938,1.1795,65,True
2020-08-11 12:23:30,1.17948,1.17964,1.17948,1.1796,61,True
2020-08-11 12:24:00,1.17958,1.1798,1.17956,1.17978,72,True
2020-08-11 12:24:30,1.17977,1.17985,1.17972,1.17972,62,True
2020-08-11 12:25:00,1.17973,1.17974,1.17952,1.17952,44,True
2020-08-11 12:25:30,1.17951,1.17966,1.17951,1.17958,54,True
2020-08-11 12:26:00,1.1796,1.17978,1.17958,1.17974,40,True
2020-08-11 12:26:30,1.17972,1.17982,1.1797,1.17976,46,True
2020-08-11 12:27:00,1.17974,1.17979,1.17969,1.17972,59,True
2020-08-11 12:27:30,1.17973,1.1798,1.17969,1.1798,43,True
2020-08-11 12:28:00,1.17982,1.17994,1.1798,1.17991,47,True
2020-08-11 12:28:30,1.17992,1.17997,1.17963,1.17963,48,True
2020-08-11 12:29:00,1.17964,1.17968,1.1794,1.17942,59,True
2020-08-11 12:29:30,1.17944,1.17952,1.17932,1.17936,65,True
2020-08-11 12:30:00,1.17934,1.1794,1.17904,1.17918,104,True
2020-08-11 12:30:30,1.1792,1.17955,1.1792,1.17952,43,True
2020-08-11 12:31:00,1.1795,1.1795,1.17936,1.1794,33,True
2020-08-11 12:31:30,1.17937,1.17937,1.17918,1.17926,56,True
2020-08-11 12:32:00,1.17927,1.17943,1.17924,1.17932,50,True
2020-08-11 12:32:30,1.1793,1.17932,1.1792,1.17922,67,True
2020-08-11 12:33:00,1.1792,1.1792,1.17904,1.17906,94,True
2020-08-11 12:33:30,1.17905,1.17916,1.17892,1.17893,65,True
2020-08-11 12:34:00,1.17894,1.17914,1.1788,1.17906,107,True
2020-08-11 12:34:30,1.17908,1.17912,1.17897,1.17898,66,True
2020-08-11 12:35:00,1.17898,1.17962,1.17898,1.17953,67,True
2020-08-11 12:35:30,1.17952,1.17957,1.17926,1.17934,112,True
2020-08-11 12:36:00,1.17936,1.17948,1.17932,1.17948,38,True
2020-08-11 12:36:30,1.1795,1.17958,1.17946,1.17958,72,True
2020-08-11 12:37:00,1.17957,1.1801,1.17956,1.17994,126,True
2020-08-11 12:37:30,1.17992,1.18027,1.17976,1.18026,138,True
2020-08-11 12:38:00,1.18025,1.18028,1.17994,1.17994,85,True
2020-08-11 12:38:30,1.17995,1.18002,1.17974,1.1799,101,True
2020-08-11 12:39:00,1.17988,1.18005,1.17981,1.18004,106,True
2020-08-11 12:39:30,1.18004,1.18033,1.18004,1.18019,94,True
2020-08-11 12:40:00,1.18018,1.18018,1.17998,1.18016,101,True
2020-08-11 12:40:30,1.18014,1.18018,1.17974,1.17988,100,True
2020-08-11 12:41:00,1.17988,1.17999,1.17986,1.1799,71,True
2020-08-11 12:41:30,1.17989,1.17996,1.17985,1.17993,65,True
2020-08-11 12:42:00,1.17991,1.18001,1.17979,1.17998,80,True
2020-08-11 12:42:30,1.17997,1.18002,1.17986,1.1799,64,True
2020-08-11 12:43:00,1.17989,1.17999,1.17986,1.17999,60,True
2020-08-11 12:43:30,1.17998,1.18004,1.17986,1.17986,51,True
2020-08-11 12:44:00,1.17984,1.18011,1.17982,1.18004,65,True
2020-08-11 12:44:30,1.18006,1.18006,1.17994,1.17996,27,True
2020-08-11 12:45:00,1.17995,1.18004,1.1798,1.18,44,True
2020-08-11 12:45:30,1.18002,1.18014,1.18002,1.18013,65,True
2020-08-11 12:46:00,1.18012,1.18015,1.17986,1.18,74,True
2020-08-11 12:46:30,1.17998,1.18038,1.17998,1.18038,65,True
2020-08-11 12:47:00,1.18037,1.1807,1.18034,1.18053,94,True
2020-08-11 12:47:30,1.18052,1.18052,1.18026,1.18032,66,True
2020-08-11 12:48:00,1.18033,1.18035,1.18,1.18008,85,True
2020-08-11 12:48:30,1.18006,1.18019,1.1797,1.17971,153,True
2020-08-11 12:49:00,1.1797,1.17974,1.17931,1.17934,168,True
2020-08-11 12:49:30,1.17932,1.17944,1.17884,1.17896,233,True
2020-08-11 12:50:00,1.17898,1.179,1.17857,1.17882,143,True
2020-08-11 12:50:30,1.17884,1.17897,1.17866,1.17884,121,True
2020-08-11 12:51:00,1.17883,1.17888,1.17855,1.17871,161,True
2020-08-11 12:51:30,1.17872,1.17872,1.1784,1.17864,157,True
2020-08-11 12:52:00,1.17865,1.17904,1.17865,1.17882,103,True
2020-08-11 12:52:30,1.17882,1.1791,1.1788,1.1791,128,True
2020-08-11 12:53:00,1.17911,1.17913,1.17882,1.17884,161,True
2020-08-11 12:53:30,1.17883,1.17916,1.17877,1.17916,102,True
2020-08-11 12:54:00,1.17917,1.17934,1.17911,1.17922,143,True
2020-08-11 12:54:30,1.17921,1.1794,1.17921,1.17921,103,True
2020-08-11 12:55:00,1.17923,1.17936,1.17916,1.17932,107,True
2020-08-11 12:55:30,1.17934,1.17937,1.17916,1.17936,91,True
2020-08-11 12:56:00,1.17937,1.17958,1.17932,1.17935,124,True
2020-08-11 12:56:30,1.17934,1.1796,1.1793,1.17956,74,True
2020-08-11 12:57:00,1.17958,1.1796,1.1794,1.17952,108,True
2020-08-11 12:57:30,1.17953,1.17964,1.17952,1.17958,56,True
2020-08-11 12:58:00,1.17957,1.1798,1.17953,1.17976,87,True
2020-08-11 12:58:30,1.17975,1.17987,1.17966,1.17973,100,True
2020-08-11 12:59:00,1.17972,1.17977,1.17956,1.1796,67,True
2020-08-11 12:59:30,1.17958,1.17976,1.17944,1.17976,70,True
